STATION	STATION_NAME	DATE	TMAX	TMIN
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720626	189	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720625	211	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720624	150	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720623	194	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720622	211	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720621	183	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720620	233	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720619	278	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720618	261	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720617	244	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720616	217	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720615	189	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720614	228	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720613	261	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720612	228	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720611	189	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720610	211	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720609	217	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720608	294	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720607	250	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720606	272	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720605	278	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720604	278	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720603	217	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720602	272	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720601	233	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720531	211	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720530	250	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720529	267	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720528	333	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720527	317	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720526	283	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720525	244	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720524	156	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720523	156	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720522	178	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720521	156	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720520	228	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720519	244	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720518	178	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720517	133	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720516	183	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720515	167	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720514	267	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720513	283	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720512	283	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720511	250	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720510	211	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720509	183	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720508	156	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720507	139	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720506	167	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720505	239	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720504	244	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720503	233	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720502	222	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720501	217	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720430	161	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720429	100	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720428	94	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720427	256	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720426	200	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720425	139	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720424	128	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720423	194	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720422	172	-11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720421	128	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720420	128	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720419	133	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720418	133	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720417	117	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720416	117	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720415	117	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720414	128	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720413	133	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720412	106	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720411	122	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720410	139	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720409	111	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720408	117	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720407	111	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720406	156	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720405	167	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720404	167	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720403	189	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720402	144	-11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720401	128	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720331	139	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720330	178	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720329	156	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720328	122	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720327	100	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720326	94	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720325	89	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720324	106	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720323	139	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720322	128	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720321	161	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720320	178	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720319	167	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720318	133	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720317	222	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720316	222	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720315	206	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720314	167	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720313	172	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720312	172	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720311	167	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720310	156	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720309	128	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720308	167	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720307	117	-17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720306	117	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720305	167	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720304	139	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720303	94	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720302	111	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720301	111	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720229	89	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720228	167	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720227	161	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720226	133	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720225	117	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720224	78	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720223	94	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720222	100	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720221	122	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720220	117	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720219	139	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720218	144	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720217	139	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720216	133	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720215	122	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720214	122	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720213	122	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720212	139	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720211	117	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720210	100	-6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720209	133	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720208	122	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720207	117	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720206	39	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720205	11	-17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720204	6	-39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720203	17	-67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720202	44	-44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720201	39	-78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720131	17	-56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720130	17	-61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720129	33	-78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720128	22	-78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720127	-33	-72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720126	-17	-67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720125	67	-22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720124	67	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720123	89	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720122	106	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720121	122	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720120	128	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720119	122	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720118	144	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720117	89	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720116	83	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720115	61	-6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720114	83	-6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720113	67	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720112	61	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720111	111	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720110	78	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720109	78	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720108	78	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720107	89	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720106	94	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720105	89	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720104	44	-17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720103	56	-50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720102	78	-28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19720101	83	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711231	78	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711230	67	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711229	11	-11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711228	17	-50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711227	44	-50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711226	50	-22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711225	83	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711224	83	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711223	72	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711222	94	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711221	72	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711220	72	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711219	72	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711218	94	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711217	94	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711216	89	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711215	72	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711214	72	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711213	61	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711212	61	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711211	61	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711210	78	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711209	78	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711208	111	-6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711207	50	-39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711206	89	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711205	128	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711204	94	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711203	67	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711202	83	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711201	94	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711130	106	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711129	106	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711128	111	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711127	100	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711126	111	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711125	94	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711124	128	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711123	106	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711122	67	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711121	94	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711120	111	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711119	94	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711118	83	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711117	67	11
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711116	111	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711115	106	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711114	94	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711113	117	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711112	100	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711111	144	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711110	111	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711109	122	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711108	111	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711107	133	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711106	117	-28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711105	106	-22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711104	117	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711103	156	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711102	106	22
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711101	106	39
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711031	100	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711030	78	33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711029	83	-33
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711028	94	-28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711027	94	0
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711026	117	28
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711025	139	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711024	128	50
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711023	139	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711022	117	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711021	144	56
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711020	150	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711019	150	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711018	117	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711017	106	6
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711016	144	17
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711015	156	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711014	122	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711013	167	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711012	194	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711011	183	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711010	161	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711009	256	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711008	278	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711007	244	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711006	211	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711005	278	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711004	250	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711003	206	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711002	211	78
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19711001	178	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710930	156	44
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710929	133	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710928	139	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710927	183	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710926	167	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710925	156	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710924	183	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710923	233	67
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710922	278	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710921	261	61
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710920	239	83
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710919	261	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710918	267	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710917	244	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710916	244	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710915	261	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710914	244	72
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710913	211	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710912	244	100
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710911	228	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710910	267	117
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710909	244	150
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710908	256	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710907	233	89
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710906	211	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710905	178	106
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710904	267	94
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710903	222	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710902	194	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710901	217	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710831	189	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710830	244	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710829	239	161
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710828	317	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710827	228	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710826	278	122
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710825	261	156
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710824	311	133
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710823	267	111
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710822	222	128
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710821	256	167
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710820	278	172
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710819	311	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710818	294	144
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710817	289	139
GHCND:USW00024229	PORTLAND INTERNATIONAL AIRPORT OR US	19710816	272	133
