RAILROAD,INCDTNO,HAZMAT,RRCLASS,SHORT_CAUSE,TYPE,ACCDMG
UP,0408PC008,,1,T,1,413977.0
UP,0408PD011,,1,M,12,8783.0
UP,0408PD018,,1,T,1,12479.0
UP,0408PD019,,1,M,1,34126.0
UP,0408PD020,,1,T,1,10230.0
UP,0408PD027,,1,T,1,81895.0
UP,0408PD028,,1,H,1,86411.0
UP,0408PR012,,1,T,1,10576.0
UP,0408PR012,,1,T,1,10576.0
UP,0608RS012,,1,H,12,12212.0
CSX,000052052,,1,H,5,15829.0
BNSF,CA1108103,,1,H,12,13615.0
CSX,000045593,,1,T,4,15796.0
CSX,000046613,,1,E,1,59986.0
UP,0308LA011,,1,H,1,23784.0
BNSF,CA1008102,,1,T,1,829462.0
BNSF,CA1008112,Yes,1,H,1,17078.0
BNSF,NE0408112,Yes,1,H,1,8513.0
UP,0708KC018,,1,T,1,79643.0
UP,0608RS012,,1,H,12,12212.0
UP,0308LA016,,1,H,1,161657.0
UP,0308LA026,,1,H,1,12203.0
UP,0308LK001,,1,M,12,22464.0
UP,0308LK001,,1,M,12,22464.0
BNSF,CH0408109,,1,H,1,9592.0
BNSF,CA1208101,,1,H,13,36000.0
BNSF,CA1208116,Yes,1,M,1,15000.0
BNSF,CA1208118,,1,S,12,19248.0
BNSF,PR1008100,,1,T,1,715667.0
UP,0308LK036,,1,H,12,17126.0
BNSF,CH0708100,Yes,1,H,1,24869.0
UP,0208LK048,,1,T,1,40518.0
UP,0208LV005,,1,H,12,10296.0
BNSF,CH0208100,,1,H,1,9280.0
BNSF,CH0208119,,1,H,4,148008.0
CSX,000043602,,1,M,12,10764.0
CSX,000043612,,1,H,4,21920.0
CSX,000043612,,1,H,4,21920.0
UP,0108CB010,,1,T,1,2168018.0
BNSF,CH0308100,,1,E,1,52355.0
BNSF,CH0308101,,1,M,1,47150.0
BNSF,CH0308107,,1,H,1,11264.0
BNSF,CH0308117,,1,M,9,11000.0
UP,0508SL008,,1,H,1,100000.0
UP,0508WH005,,1,M,4,9008.0
BNSF,SF0308100,,1,E,1,11835.0
BNSF,SF0308103,,1,H,1,32191.0
UP,0708PR018,,1,E,13,17304.0
UP,0708TS008,,1,H,4,27627.0
UP,0708HO024,,1,M,12,23964.0
UP,0708KC028,,1,M,7,15500.0
BNSF,CH0808101,,1,H,1,47594.0
BNSF,CH0808103,,1,T,1,212992.0
UP,0608LK043,,1,M,7,14836.0
UP,0608NP012,,1,T,1,1515607.0
BNSF,CH0808107,,1,H,12,233028.0
BNSF,CH0808107,,1,H,12,233028.0
BNSF,CH0808107,,1,H,12,233028.0
BNSF,CH0808111,,1,T,1,54082.0
BNSF,CH0808113,,1,H,1,48700.0
BNSF,CH0808115,Yes,1,M,1,8576.0
BNSF,CH0308118,,1,H,12,108939.0
UP,1008TC004,,1,T,1,43037.0
UP,0508FW029,,1,H,1,42617.0
CP,2008220,,1,T,1,54082.0
UP,0508HO005,,1,H,1,58059.0
BNSF,CH0908120,,1,E,1,1851387.0
CSX,000049732,,1,E,1,8750.0
CSX,000049783,,1,T,1,37095.0
BNSF,CH0908107,,1,H,1,24200.0
BNSF,CH0908107,,1,H,1,24200.0
BNSF,CH0908112,,1,T,1,638242.0
BNSF,CH0908127,,1,E,13,10000.0
CSX,000049982,,1,T,1,126349.0
UP,0508KC017,,1,H,12,12602.0
UP,0508KC017,,1,H,12,12602.0
BNSF,CH0508101,,1,H,12,90272.0
BNSF,CH0508104,,1,M,13,30000.0
BNSF,CH0508108,,1,H,1,102432.0
BNSF,CH0508112,,1,E,1,30746.0
CSX,000043612,,1,H,4,21920.0
CSX,000049984,,1,M,1,9302.0
CSX,000050132,,1,H,3,79849.0
CSX,000050072,,1,H,4,29567.0
CSX,000050132,,1,H,3,79849.0
UP,0408RS003,,1,H,12,18392.0
BNSF,SF0308103,,1,H,1,32191.0
UP,0308LK052,,1,T,1,20028.0
BNSF,CH1008105,,1,H,1,55659.0
BNSF,SF0208100,,1,T,1,159584.0
BNSF,CH1108100,,1,H,3,219905.0
BNSF,CH1108100,,1,H,3,219905.0
BNSF,CH1108102,,1,E,1,16000.0
BNSF,CH1108108,,1,T,1,8700.0
BNSF,CH1108119,Yes,1,T,1,11400.0
BNSF,SF0208105,,1,H,1,46147.0
BNSF,SF0208105,,1,H,1,46147.0
BNSF,SF0208107,Yes,1,T,1,62035.0
BNSF,SF0208108,,1,E,1,639543.0
BNSF,SF0208137,,1,H,1,15011.0
BNSF,SF0208139,,1,T,1,32514.0
BNSF,SF0208200,,1,M,7,19114.0
BNSF,SF0208111,,1,T,1,112643.0
BNSF,CH0708104,Yes,1,H,12,12038.0
BNSF,SF0208124,,1,H,1,63992.0
BNSF,SF0208125,,1,H,1,58000.0
BNSF,SF0208128,,1,M,1,14789.0
BNSF,SF0208134,,1,T,1,25917.0
BNSF,SF0208136,,1,H,1,40480.0
BNSF,CO1108106,,1,T,1,563820.0
BNSF,CO1108108,,1,H,1,43283.0
BNSF,CO1108111,,1,H,12,12007.0
NS,034135,,1,H,1,42850.0
NS,031398,,1,E,1,160300.0
NS,031406,,1,H,1,55700.0
NS,031537,,1,M,1,39830.0
NS,031539,,1,E,12,12101.0
NS,031539,,1,E,12,12101.0
NS,031549,,1,E,1,12800.0
NS,031465,Yes,1,H,3,248934.0
NS,031519,,1,T,1,10949.0
NS,031522,,1,E,13,13075.0
NS,031416,,1,M,1,9500.0
NS,031426,,1,T,1,439500.0
NS,031439,,1,T,1,16200.0
NS,031444,,1,E,1,21358.0
NS,031449,,1,M,12,14000.0
NS,031465,,1,H,3,248934.0
NS,031570,,1,T,1,9625.0
NS,031576,,1,T,1,703699.0
NS,031619,,1,H,13,51000.0
NS,031629,,1,H,1,144500.0
NS,031615,,1,H,5,25115.0
NS,031615,,1,H,5,25115.0
CSX,000050051,,1,M,9,99065.0
CSX,000050062,,1,T,1,41556.0
CSX,000050065,Yes,1,T,1,28000.0
NS,031636,,1,H,1,16450.0
NS,031659,,1,T,1,10673.0
NS,031714,,1,H,9,12000.0
NS,031729,,1,E,1,36700.0
NS,031748,,1,M,1,186500.0
NS,031785,,1,T,1,9200.0
CSX,000050136,,1,T,1,10949.0
UP,0408SL009,,1,T,1,779890.0
UP,0408SL015,,1,M,1,213605.0
NS,031804,,1,M,4,57000.0
NS,031804,Yes,1,M,4,57000.0
CSX,000050337,,1,M,7,40400.0
CSX,000050512,Yes,1,E,1,503839.0
CSX,000050512,,1,E,1,503839.0
NS,031805,,1,H,12,35950.0
CSX,000050673,,1,M,7,42152.0
CSX,000050678,,1,S,12,29809.0
BNSF,TX0608106,,1,H,1,9000.0
BNSF,TX0608109,,1,H,12,33616.0
BNSF,TX0608112,,1,E,1,11000.0
BNSF,TX0608113,,1,T,1,122766.0
BNSF,SF0908105,,1,M,1,15655.0
BNSF,SW1108101,,1,T,1,957772.0
BNSF,SW1108102,Yes,1,H,1,270838.0
NS,031805,,1,H,12,35950.0
NS,031809,,1,H,4,21500.0
NS,031809,,1,H,4,21500.0
NS,031812,,1,E,1,50341.0
NS,031840,,1,M,12,54900.0
NS,031840,,1,M,12,54900.0
NS,031848,,1,E,1,12000.0
NS,031865,,1,T,1,217700.0
NS,031885,,1,M,1,60000.0
NS,031890,,1,H,1,52950.0
NS,031902,,1,H,4,68000.0
NS,031905,,1,T,1,50358.0
BNSF,SF0708126,Yes,1,T,1,21800.0
BNSF,SF0708202,,1,M,7,105000.0
BNSF,SF0308106,,1,H,12,49845.0
NS,031982,,1,H,1,85000.0
NS,031990,,1,T,1,12500.0
NS,032049,,1,E,1,136800.0
BNSF,SF0308120,,1,M,12,30000.0
BNSF,SF0308121,,1,M,1,20054.0
BNSF,SF0308123,,1,S,12,17303.0
NS,032130,,1,M,7,129000.0
NS,032156,,1,T,1,495000.0
NS,032162,,1,E,1,27500.0
NS,032186,,1,S,12,31350.0
NS,032190,,1,M,1,10300.0
NS,032217,,1,T,1,11000.0
NS,032241,,1,H,1,9400.0
NS,032267,,1,M,7,92500.0
NS,032270,,1,M,7,26000.0
NS,032282,,1,E,1,89000.0
NS,032285,,1,H,12,14872.0
NS,032285,,1,H,12,14872.0
NS,032319,,1,H,1,32000.0
NS,033833,,1,T,1,52500.0
NS,033840,,1,H,1,26750.0
NS,033860,Yes,1,H,1,125500.0
NS,032325,,1,T,1,150850.0
NS,032340,,1,E,1,23500.0
NS,032344,,1,H,9,20000.0
NS,032348,,1,M,12,10000.0
NS,032356,,1,M,12,15000.0
NS,032365,,1,M,1,327000.0
BNSF,SF0308107,,1,T,1,727710.0
NS,032370,,1,S,12,19000.0
NS,032389,,1,H,1,10700.0
NS,032390,,1,E,1,257800.0
NS,032446,,1,M,12,12400.0
NS,032472,,1,H,4,15050.0
NS,032472,,1,H,4,15050.0
NS,032482,,1,M,7,8830.0
BNSF,SF0308111,,1,H,1,70945.0
BNSF,SF0308112,,1,E,1,10500.0
BNSF,SF0308115,,1,E,13,52854.0
NS,032589,,1,T,1,49680.0
NS,032596,,1,M,12,87130.0
NS,032609,,1,H,4,224694.0
NS,032613,,1,H,9,10500.0
NS,032617,,1,M,12,12085.0
BNSF,CA0208107,,1,H,12,76300.0
NS,032626,,1,H,4,42000.0
NS,032656,,1,T,1,9984.0
NS,032681,,1,E,1,10500.0
NS,032710,,1,E,1,11500.0
BNSF,NW0908112,,1,H,12,12236.0
NS,032724,,1,H,1,39100.0
NS,032751,,1,E,1,29890.0
NS,032754,,1,H,4,18650.0
CSX,000050746,,1,H,1,34300.0
CSX,000050812,,1,M,7,10250.0
CSX,000050820,,1,H,1,368390.0
CSX,000054241,,1,S,4,12906.0
CSX,000050821,,1,E,1,27286.0
CSX,000050843,,1,H,4,60682.0
CSX,000050843,,1,H,4,60682.0
CSX,000050825,,1,H,1,16120.0
CSX,000050832,,1,H,4,10883.0
CSX,000050832,,1,H,4,10883.0
CSX,000050846,,1,T,1,8641.0
CSX,000050912,Yes,1,E,6,92546.0
CSX,000051094,,1,H,1,44655.0
CSX,000051258,,1,H,12,24168.0
CSX,000051258,,1,H,12,24168.0
CSX,000051312,,1,H,5,22700.0
CSX,000051325,,1,E,1,11188.0
CSX,000051499,,1,T,1,93781.0
CSX,000051899,,1,E,1,64570.0
CSX,000051333,,1,M,1,11045.0
CSX,000051334,,1,M,1,19397.0
CSX,000051499,,1,T,1,93781.0
CSX,000051601,,1,T,1,14023.0
CSX,000051617,,1,H,1,30359.0
CSX,000051656,,1,H,4,42493.0
CSX,000051619,,1,E,1,11700.0
CSX,000051656,,1,H,4,42493.0
CSX,000051794,,1,H,4,109864.0
CSX,000051794,,1,H,4,109864.0
CSX,000051899,,1,E,1,64570.0
CSX,000051944,Yes,1,H,12,10000.0
CSX,000052015,,1,H,12,128491.0
CSX,000052143,,1,H,4,10837.0
CSX,000052143,,1,H,4,10837.0
CSX,000052146,Yes,1,T,1,232538.0
CSX,000052154,,1,H,1,10769.0
CSX,000052191,,1,H,4,10100.0
BNSF,CA0808100,,1,E,13,70479.0
BNSF,CA0808107,Yes,1,E,1,443702.0
BNSF,CA0808107,,1,E,1,443702.0
BNSF,CA0808116,,1,H,1,67300.0
BNSF,CH0108104,,1,T,1,312445.0
BNSF,CH0108113,,1,T,1,8944.0
NS,032754,,1,H,4,18650.0
CN,611083,,1,T,1,101698.0
NS,034077,,1,M,1,18000.0
NS,034101,,1,H,12,9600.0
NS,034112,Yes,1,M,12,38250.0
NS,034121,,1,M,7,40000.0
BNSF,KS1208104,,1,T,1,8799.0
BNSF,KS1208113,,1,H,1,100980.0
BNSF,KS1208113,,1,H,1,100980.0
BNSF,NW0408101,,1,H,1,112247.0
NS,034563,,1,T,1,148100.0
BNSF,SF0908106,,1,H,12,74770.0
BNSF,SF0908106,,1,H,12,74770.0
BNSF,SF0908116,,1,H,5,12654.0
BNSF,SW1108105,Yes,1,E,1,12683.0
BNSF,SW1108106,,1,T,1,61800.0
BNSF,SW1108108,,1,T,1,10250.0
UP,0808LK021,,1,H,4,32639.0
UP,0808LK021,,1,H,4,32639.0
UP,0808LK032,,1,H,1,16627.0
UP,0808LK042,,1,M,7,24052.0
UP,0808UT014,,1,T,1,61445.0
UP,0808WH003,,1,T,1,35350.0
UP,0808WH009,,1,M,7,866560.0
UP,0908LK027,,1,M,7,111205.0
UP,0908LK028,,1,H,1,57660.0
UP,0908LK029,,1,M,1,11496.0
UP,0908LK034,,1,T,1,18701.0
UP,0908LK034,,1,T,1,18701.0
UP,1008LA004,,1,H,1,387663.0
UP,1008LA011,,1,T,1,829462.0
UP,1008LA023,,1,H,1,17078.0
UP,1008LA030,,1,M,7,161695.0
UP,0808CB009,,1,H,1,11114.0
UP,0808CB004,Yes,1,E,1,95133.0
UP,0808FW002,,1,M,12,9483.0
UP,0808FW002,,1,M,12,9483.0
UP,0808FW022,,1,H,1,26150.0
UP,0808HO001,,1,M,1,14400.0
UP,0808HO028,,1,H,1,28228.0
UP,0808HO030,,1,T,1,27782.0
UP,0808HO042,,1,T,1,17360.0
UP,0808HO051,,1,T,1,10673.0
UP,0808HO056,Yes,1,M,1,1460778.0
UP,0808KC008,,1,H,1,34356.0
UP,0808KC016,,1,H,12,12923.0
UP,0808KC016,,1,H,12,12923.0
UP,0808KC019,,1,T,1,32725.0
UP,0808LK045,,1,S,1,25625.0
UP,0808LV009,,1,H,4,119605.0
UP,0808LV009,Yes,1,H,4,119605.0
UP,0808LV016,,1,T,1,26791.0
UP,0808NP003,Yes,1,H,1,40106.0
UP,0808NP009,,1,E,1,22063.0
UP,0808NP011,,1,E,1,383852.0
UP,0808NP018,Yes,1,M,12,33446.0
UP,0808NP018,,1,M,12,33446.0
UP,0808NP019,,1,H,1,54348.0
UP,0808NP031,,1,H,12,17433.0
UP,0808NP031,,1,H,12,17433.0
UP,0808PD005,,1,H,1,690000.0
UP,0808PD005,,1,H,1,690000.0
UP,0808PD019,,1,M,7,10000.0
UP,0808PD029,Yes,1,S,1,10109.0
UP,0808PR010,,1,E,1,79400.0
UP,0808PR011,,1,E,1,65228.0
UP,0808PR016,,1,H,1,11163.0
UP,0808SA015,,1,H,1,46214.0
UP,0808SL001,,1,T,1,94548.0
UP,0808SL001,,1,T,1,94548.0
UP,0808SL002,,1,T,1,17089.0
CN,599665,,1,T,1,83000.0
BNSF,NE0208112,,1,M,1,16476.0
NS,031510,,1,T,1,13445.0
BNSF,MT1208110,,1,M,1,19936.0
BNSF,TX0908110,,1,E,1,19920.0
BNSF,TX0908112,,1,M,1,10000.0
BNSF,TX0908200,,1,M,7,9706.0
UP,0908LK021,Yes,1,T,1,94554.0
UP,0908FW001,,1,M,7,14000.0
UP,0908FW006,,1,M,7,16752.0
UP,0908FW012,,1,T,1,61285.0
UP,0908FW015,,1,E,1,472644.0
UP,0908FW017,,1,M,1,10000.0
UP,0908HO005,,1,M,7,9500.0
UP,0908HO011,,1,T,1,14914.0
UP,0908HO019,,1,T,1,27085.0
UP,0908KC009,,1,T,1,48606.0
UP,0908LA014,,1,H,2,13071151.0
UP,0908LA028,,1,S,1,10598.0
UP,0908LA029,,1,H,1,10241.0
UP,0908LK014,,1,H,5,8512.0
UP,0908LK014,,1,H,5,8512.0
UP,0908LV002,Yes,1,H,4,65323.0
UP,0908LV002,,1,H,4,65323.0
UP,0908LV011,Yes,1,T,1,10666.0
UP,0908NP008,,1,S,1,87369.0
UP,0908NP009,,1,S,1,50464.0
UP,0408RS008,,1,E,1,11823.0
UP,0908NP022,,1,H,12,10789.0
UP,0908NP022,,1,H,12,10789.0
UP,0908NP023,,1,M,7,12881.0
UP,0908PC011,,1,M,7,12150.0
UP,0908PD012,,1,T,1,193097.0
UP,0908PR001,,1,H,1,265076.0
UP,0908PR015,,1,T,1,418763.0
UP,0908PR030,,1,H,12,50196.0
UP,0908PR030,Yes,1,H,12,50196.0
UP,0908RS001,,1,M,1,16146.0
UP,0908RS004,,1,H,12,25257.0
UP,0908RS004,,1,H,12,25257.0
UP,0908RS021,,1,H,12,8750.0
UP,0908SA011,,1,H,12,23599.0
UP,0908SA011,Yes,1,H,12,23599.0
UP,0908SL002,,1,H,1,30200.0
UP,0908TC003,,1,M,12,17328.0
UP,0908TC003,,1,M,12,17328.0
UP,0908TS004,,1,E,9,10000.0
UP,0908WH004,,1,T,1,205690.0
CP,2008140,,1,H,1,31010.0
CP,2008140,,1,H,1,31010.0
CP,2008159,,1,T,1,92639.0
UP,1008LA031,,1,H,12,25441.0
UP,1008SL021,,1,T,1,35031.0
NS,034491,,1,T,1,55553.0
NS,034549,,1,T,1,9650.0
NS,034550,,1,M,12,31400.0
BNSF,TX0708102,,1,T,1,632503.0
BNSF,TX0708108,,1,H,12,28500.0
BNSF,TX0708108,,1,H,12,28500.0
BNSF,TX0708111,,1,H,13,22000.0
BNSF,SF0908116,,1,H,5,12654.0
BNSF,SF0908127,,1,E,1,448176.0
BNSF,TC1208104,Yes,1,S,1,88500.0
BNSF,TC1208129,,1,H,12,42037.0
BNSF,TX0708114,,1,E,1,42969.0
BNSF,TX0708115,Yes,1,H,4,81061.0
BNSF,TX0708115,,1,H,4,81061.0
NS,031902,,1,H,4,68000.0
NS,032108,,1,H,1,31940.0
CP,2008030,,1,E,1,65260.0
CP,2008039,,1,T,1,20205.0
CP,2008055,,1,T,1,170675.0
CP,2008091,,1,T,1,12540.0
CP,2008127,,1,T,1,935872.0
CP,2008128,,1,T,1,128571.0
CP,2008139,,1,T,1,155355.0
BNSF,TX1008109,,1,M,1,30550.0
CN,611092,,1,T,1,57980.0
UP,1008CB002,,1,T,1,57527.0
UP,1008CB005,,1,H,1,38080.0
UP,1008DV004,,1,H,3,225659.0
UP,1008DV009,,1,T,1,52016.0
UP,1008DV015,,1,T,1,112982.0
UP,1008EP005,,1,H,1,53080.0
UP,1008FW011,,1,H,1,16352.0
UP,1008FW011,,1,H,1,16352.0
UP,1008FW015,,1,E,1,65359.0
UP,1008FW018,Yes,1,E,1,1116926.0
UP,1008FW021,,1,M,1,30099.0
UP,1008HO023,,1,H,1,31302.0
UP,1008HO036,,1,T,1,26213.0
UP,1008HO046,,1,T,1,45243.0
UP,1008HO049,,1,H,1,10368.0
UP,1008HO051,,1,T,1,20698.0
UP,1008HO051,,1,T,1,20698.0
UP,1008HO053,,1,M,7,15000.0
UP,1008HO054,Yes,1,H,4,18622.0
UP,1008HO054,,1,H,4,18622.0
UP,1008KC003,,1,M,7,16869.0
BNSF,SF0608109,,1,T,1,10300.0
BNSF,SF0608114,,1,M,1,18116.0
BNSF,SF0608117,,1,H,1,17500.0
BNSF,SF0608118,,1,M,12,43349.0
UP,1008LK006,,1,T,1,54840.0
UP,1008LK006,,1,T,1,54840.0
UP,1008LK007,Yes,1,E,1,17994.0
UP,1008LK009,,1,M,7,21069.0
BNSF,KS1208115,,1,T,1,8814.0
NS,034822,,1,H,1,13750.0
NS,034824,,1,H,1,14500.0
UP,1008LK060,,1,H,4,35993.0
UP,1008LK060,,1,H,4,35993.0
UP,1008LV008,Yes,1,T,1,14617.0
UP,1008LV009,,1,T,1,14117.0
UP,1008NP004,,1,H,12,16456.0
UP,1008NP004,,1,H,12,16456.0
UP,1008NP011,,1,H,1,9360.0
UP,1008PC003,,1,H,1,24117.0
NS,034863,,1,H,1,77700.0
NS,034866,,1,T,1,20400.0
NS,034878,,1,M,7,9500.0
NS,034884,Yes,1,H,4,61000.0
UP,1008PC009,,1,E,1,261681.0
UP,1008PC014,,1,H,1,152674.0
UP,1008PC014,,1,H,1,152674.0
UP,1008PD005,,1,H,12,40058.0
UP,1008SA024,,1,E,1,78264.0
UP,1008SA026,,1,M,9,30500.0
UP,1008SA027,,1,M,7,314573.0
UP,1008SL005,,1,S,1,55553.0
BNSF,CH1008113,Yes,1,H,1,8666.0
BNSF,NE0408106,,1,H,1,17797.0
BNSF,NE0508100,,1,M,1,71206.0
UP,1008TC008,,1,H,7,8580.0
UP,1008TC015,,1,T,1,13763.0
UP,1008UT005,,1,T,1,602574.0
UP,1008WH001,,1,T,1,22315.0
UP,1008WH004,,1,M,1,233674.0
NS,034230,,1,T,1,9850.0
NS,034260,,1,E,1,56140.0
NS,034264,,1,T,1,8500.0
NS,034277,,1,H,1,8650.0
BNSF,SF0408103,,1,E,1,642605.0
BNSF,SF0408104,,1,M,4,9375.0
BNSF,SF0408104,,1,M,4,9375.0
BNSF,CH0108115,,1,H,13,11130.0
BNSF,CH0108118,,1,H,1,8699.0
BNSF,PR0208103,,1,H,1,12000.0
BNSF,CA0608106,,1,T,1,213765.0
BNSF,CA0608106,,1,T,1,213765.0
BNSF,CA0608110,,1,H,1,20200.0
BNSF,MT0108112,Yes,1,H,4,11361.0
BNSF,MT0108112,,1,H,4,11361.0
NS,032768,,1,M,7,73000.0
NS,032780,,1,H,5,19500.0
UP,1108FW016,,1,H,1,64006.0
BNSF,TX0908101,,1,H,1,30250.0
NS,032892,,1,H,12,26000.0
NS,032892,,1,H,12,26000.0
NS,032896,Yes,1,T,1,13000.0
NS,032919,,1,M,7,10000.0
UP,1108LK007,,1,M,12,22805.0
UP,1108LK007,,1,M,12,22805.0
UP,1108LK034,,1,M,7,8676.0
UP,1108LV010,,1,T,1,84301.0
NS,034138,,1,H,3,25500.0
NS,034138,,1,H,3,25500.0
NS,034175,,1,M,7,10000.0
NS,034196,,1,H,13,27000.0
NS,032802,,1,T,1,11000.0
NS,032807,,1,H,1,89700.0
UP,1108CB005,,1,H,1,15826.0
UP,1108CB022,Yes,1,H,1,10064.0
UP,1108DV012,,1,H,1,11136.0
UP,1108DV014,,1,H,1,50247.0
NS,032809,,1,H,1,22530.0
NS,032841,,1,H,1,10550.0
UP,1108HO021,,1,H,12,75250.0
UP,1108HO021,,1,H,12,75250.0
UP,1108HO029,,1,H,1,20615.0
UP,1108KC007,,1,T,1,34416.0
NS,032925,,1,T,1,39200.0
UP,1108NP005,,1,H,3,20000.0
UP,1108NP006,,1,M,13,14913.0
UP,1108NP012,,1,H,1,99899.0
UP,1108NP016,,1,M,9,12051.0
UP,1108PC004,Yes,1,T,1,21983.0
UP,1108PD003,,1,T,1,12660.0
UP,1108PD006,,1,M,9,12706.0
UP,1108PD012,,1,H,1,16054.0
UP,1108RS006,,1,M,7,39950.0
UP,1108RS011,,1,M,7,20114.0
UP,1108SA010,,1,M,9,13739.0
UP,1108SL006,,1,H,12,12450.0
UP,1108SL006,,1,H,12,12450.0
UP,1108TC011,,1,T,1,42844.0
UP,1108TS007,,1,M,1,101160.0
UP,1108UT003,,1,H,1,105897.0
UP,1108WH005,,1,H,1,19225.0
BNSF,CA0808117,,1,H,12,39877.0
BNSF,CA0808117,,1,H,12,39877.0
KCS,08061001,Yes,1,M,1,10327.0
NS,032997,,1,M,12,19803.0
NS,033008,,1,H,12,23100.0
NS,033010,,1,H,13,15464.0
NS,033029,,1,H,12,34400.0
KCS,08061202,,1,E,1,217571.0
BNSF,CA0308101,,1,H,1,174566.0
BNSF,CA0308101,,1,H,1,174566.0
BNSF,CA0308118,,1,E,1,16500.0
UP,1208DV020,,1,E,1,334354.0
NS,032996,,1,T,1,17000.0
BNSF,SF0108104,,1,H,1,9049.0
BNSF,SF0108111,,1,T,1,8924.0
NS,033029,,1,H,12,34400.0
NS,033034,,1,H,1,1091524.0
NS,033034,,1,H,1,1091524.0
UP,1208DV005,,1,H,1,21480.0
BNSF,SF0108113,Yes,1,M,1,8765.0
UP,1208DV007,,1,E,1,80131.0
UP,1208NP017,,1,H,12,20327.0
UP,1208NP017,,1,H,12,20327.0
UP,1208NP023,,1,H,1,20244.0
UP,1208NP026,,1,T,1,11150.0
BNSF,CA0608111,,1,H,12,68500.0
BNSF,CA0608111,,1,H,12,68500.0
BNSF,CH0608101,,1,H,1,12329.0
BNSF,CH0608103,Yes,1,T,1,111198.0
BNSF,CH0608106,,1,E,1,16000.0
UP,1208FW004,,1,M,7,67245.0
UP,1208FW009,,1,E,12,32665.0
UP,1208FW009,,1,E,12,32665.0
UP,1208FW013,,1,T,1,28125.0
BNSF,CH1008109,,1,T,1,2504667.0
UP,1208HO004,,1,H,1,28946.0
UP,1208HO011,,1,H,1,11683.0
UP,1208HO016,,1,T,1,11019.0
UP,1208HO019,,1,M,7,38085.0
UP,1208HO030,,1,H,12,80940.0
UP,1208HO035,,1,M,9,207898.0
UP,1208HO036,,1,T,1,26515.0
UP,1208HO037,,1,M,1,41798.0
UP,1208LK015,Yes,1,H,1,13713.0
UP,1208LK019,,1,T,1,9179.0
UP,1208LK020,,1,H,1,21556.0
UP,1208LK026,,1,M,1,51734.0
UP,1208LK033,,1,S,1,12492.0
UP,1208LV012,,1,H,1,14142.0
UP,1208NP007,,1,M,9,45893.0
UP,1208NP007,,1,M,9,45893.0
BNSF,GC0108109,,1,H,4,78865.0
BNSF,GC0108109,,1,H,4,78865.0
UP,1208PC002,,1,M,12,9235.0
UP,1208PC002,,1,M,12,9235.0
UP,1208PC008,Yes,1,T,1,81168.0
UP,1208PC011,,1,H,1,178949.0
UP,1208PC015,,1,H,1,90403.0
UP,1208PR024,,1,H,1,14639.0
UP,1208PR024,,1,H,1,14639.0
UP,1208PR024,,1,H,1,14639.0
UP,1208RS004,,1,M,7,27657.0
UP,1208RS023,,1,M,7,15705.0
UP,1208RS038,,1,T,1,2039879.0
UP,1208SL004,,1,H,1,9756.0
UP,1208SL005,,1,M,7,409488.0
UP,1208UT014,,1,H,12,14908.0
UP,1208UT018,,1,E,1,30605.0
NS,033078,,1,H,4,22850.0
NS,033078,,1,H,4,22850.0
NS,033104,,1,E,13,51562.0
NS,033113,,1,T,1,1740000.0
NS,034907,,1,M,10,39914.0
NS,034914,,1,T,1,17026.0
NS,034925,,1,T,1,14100.0
NS,034936,,1,T,1,18326.0
BNSF,CH1208100,,1,E,1,67222.0
BNSF,NW1008121,,1,M,13,45400.0
BNSF,NW1008124,,1,H,1,14574.0
BNSF,SF0108116,,1,T,1,26300.0
BNSF,SF0108118,,1,H,1,29221.0
NS,033125,,1,M,5,18100.0
NS,033125,,1,M,5,18100.0
NS,033130,,1,T,4,10700.0
NS,033130,,1,T,4,10700.0
NS,033143,,1,H,12,25338.0
BNSF,SF0608100,Yes,1,H,12,642113.0
BNSF,SF0608103,,1,E,1,976353.0
BNSF,SF0608103,Yes,1,E,1,976353.0
NS,033148,,1,E,1,9400.0
NS,033174,,1,T,1,15800.0
NS,033184,,1,S,4,34410.0
BNSF,CH1208108,Yes,1,M,1,871783.0
BNSF,SF0108119,,1,T,1,185420.0
BNSF,SF0108119,,1,T,1,185420.0
BNSF,CH1208104,,1,T,1,10200.0
BNSF,SF0108127,,1,H,1,23500.0
BNSF,SF0108129,,1,H,1,67141.0
BNSF,CH1208112,Yes,1,M,1,19800.0
BNSF,CH1208200,,1,M,7,8800.0
BNSF,CO0108101,,1,H,12,52530.0
BNSF,CO0108101,,1,H,12,52530.0
BNSF,CO0108100,,1,M,1,326309.0
NS,034954,,1,T,1,10000.0
NS,034962,,1,M,1,11237.0
NS,034969,,1,T,1,20538.0
NS,034970,,1,H,1,439803.0
NS,034976,,1,H,1,15189.0
NS,034978,,1,H,1,81000.0
BNSF,CO0208101,,1,T,1,15300.0
BNSF,CO0208102,Yes,1,H,12,23141.0
BNSF,NE0908103,,1,H,1,43609.0
BNSF,NE0908106,,1,T,1,745943.0
BNSF,NE0908119,,1,T,1,48606.0
BNSF,NE0908121,,1,E,1,44728.0
BNSF,GC0408120,,1,T,1,79400.0
BNSF,CO0208102,,1,H,12,23141.0
BNSF,CO0208104,,1,T,1,18345.0
BNSF,CO0308100,,1,H,4,13139.0
BNSF,CO0308103,Yes,1,H,1,47175.0
BNSF,CO0408107,,1,H,12,255202.0
BNSF,CO0408107,,1,H,12,255202.0
